,user_id,comments,CPD,CB,EWC,Exec,FWE,SP,RE,Sup,SW,TEPE,VMG,OTH
610,175949-512362,"Remove the red tape to allow appropriate office furniture (i.e. office chairs, desks) to be ordered as required to replace the aging furniture currently available in some offices of the ministry of Finance.  How appropriate is it when we have to repair our chairs with duct tape and the only available option to replace them is to look at what is available in surplus - unless you want to write a briefing note to the DM to seek approval to purchase a new chair.  ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
611,176239-243674,Make sure the work put into succession planning is actually used.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
612,176586-080268,"Don't make it so difficult to make a purchase of anything. Why do we need briefing notes to purchase simple items? I work closely with other ministries and to see what their staff are able to purchase without any problems (computers/laptops, desks) compared to what we have in our ministry makes us wonder why we have such a time consuming and difficult process in place. If the purchase is to help someone do their job better or for their physical or mental health, why incorporate delays into the purchase?",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
613,179183-353284,"Some of our office equipment is in poor condition - broken chairs, dirty dividers.  Would be nice if it would be replaced with better equipment as other branches of our ministry have done - makes a big difference in the workday.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
614,179360-773020,Better communication within the Division!,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
615,179763-222834,"""I would recommend a better promotional or advancement process internal to current staff. The staff turnover in our organization is frequent and the time it takes for hiring, training and independence is very time consuming for those that continue to remain within the organization.""",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
616,180887-830656,"It is becoming increasingly difficult to attract talent within the salary constraints of our positions. There is a big gap between what we need our employees to do and the salary expectations in the market. We want a lot but are not willing to pay for it, leaving us with either hiring people who don't have the skills we need or leaving positions vacant, putting pressure on those in the unit that have to get the work done. ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
617,183894-878154,"Hire staff that have the right attitude and personality for the position they will be working in.  Education alone does note make a good employee.  If they are part of a team they need to be a team player, if they are public facing they need to be able to communicate effectively and enjoy that work.  Often times we hire for education and the employee has trouble communicating or matching the brand of the work place.  Focus more on the person and maybe a little less on education.  Creates a much better workplace environment and likely less turnover.  ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
618,186852-823248,More working together across teams.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
619,187299-763638,… Eliminate the 18/21 productivity benchmark. This objective is causing more harm than good. Managers & TLs are applying this in an inconsistent manner and staff morale & productivity are suffering. Many staff are not able to meet this benchmark in the ordinary course of their work & feel setup to fail. Ultimately this benchmark is creating mistrust of leadership and staff don’t understand the reason behind this standard…,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
620,188133-826296,Provide training on the job. 80% of the time my co-workers and myself are thrown into situations where we must be subject matter experts without any training. It makes us feel uneasy and overly stressed. Management and supervisors have no time to sit and train or even explain.,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
621,188331-185406,Review the management salaries  because there are inequities and there is no transparency and no way to address.  The application of different salaries for same management positions and duties is unfair.  Equal pay for equal work should be a fundamental principle adhered to by the BCPS  but it is not.  This doesn't  align with being an employer of choice and a great place to work.  It has become very clear that this gap is deliberate with no justification and there is no recourse for those impacted. ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
622,188626-478040,"""Management team should listen and respect recommendations from general staff. It is common in our organization that recommendations get turn down when the management team feels that the suggestion will not work because the staff are not trust worthy.”",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
623,188626-749324,"Be more supportive of LWS and a flexible work option. This option should be available to all levels from ED down . To embrace the increased efficiency of cutting down commute time and reduce unnecessary stress. This will also benefit employees' work life balance. Executives should also realize with the evolvement of technology, physical presence is rather not required for most meetings. Having staff's physical presence simply for the sake of socializing does not make any sense, as our job is doing audits, not to socialize with co-workers.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
624,188637-465042,Consistency and fairness especially when running a competition.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
625,188751-268680,"Workloads are way too high and most people feel the stress of the said workload. Possibly hire frontline people that could enter returns, answer basic calls, and web messages. ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
626,189159-551100,Salaries have not kept pace with increases in the cost of living and housing.  We are falling significantly behind other sectors and regions for the nature of technical expertise required. ,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
627,189566-341458,"""More communication throughout the branch to let staff know what is going on. Instead of hearing 'through the grapevine.”",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
628,189909-787002,"Cross-training. There needs to be more opportunities for people to stretch themselves and perform work that they don't normally do. (i.e. more temporary assignments, job rotations etc.). This may create more well-rounded and flexible employees which is good for everyone.",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
629,189977-201076,Ensure the pay and benefits provided to new employees and current staff is comparable to the pay and benefits in the private sector.,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
630,189979-778274,"Inclusion.  My direct supervisor has neglected to include, inform or share any relevant work related information with me.  This impacts my job as I am not informed of routine business and I spend time chasing up information that should be afforded to me.  I feel marginalized and excluded and my confidence is being eroded. ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
631,190038-782544,"Flex days for excluded employees supposedly do not exist in BC Public service. However, excluded employees in some other ministries receive them, just not MoF.  Be fair, let MoF excluded employees have flex days too. It doesn't cost the Government anything extra and goes a long, long....long way towards improving morale thereby resulting in a greatly improved work environment.   ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
632,190845-309876,"Succession planning and promotions/replacement of retiring workers should include budget over the next few years for overlap between outgoing and incoming replacements for key positions. This would make the transitions run much smoother as supervisors, management, and Executives retire.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
633,190949-889858,"Competitions have become far too cumbersome for both the hiring agent and job seeker. Technical testing is over-used when it is not relevant for some positions, or the person's designations already clearly show success in the technical area. This over testing is resulting in us no longer hiring the right people or best people, but rather those with testing skills or significant experience with competency based interviews, not always the job or leadership skills we want. We are not always getting the right people, and the whole process has become exhausting and cumbersome for all involved.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
634,191184-550518,"Do a better job of cleaning. I find all areas of our building, washrooms and floors to be filthy. I have been in many other government office buildings and they are all clean. I am not sure why ours is not held to the same standard…",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
635,191305-407540,There should be a ladies' washroom as close by to the work area as there exists a men's washroom. It is shamefully regressive that women have to go all the way downstairs while men can use the washroom just a short walk away.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
636,191702-702958,"I'd like to see more effort to develop internal resources (e.g. mentorship/coaching/training/temporary assignments), particularly to facilitate the jump from included to excluded.  Development and retention are key success factors and I don't think Finance is dedicating enough effort.  For me personally, it was difficult to gain supervisory and leadership experience and so I screened out of many excluded competitions.",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
637,191824-645116,"With all the discussion around health and wellness I would encourage the employer to be proactive and offer more options around desk setup, including easier access to sit/stand desks. Although there is an initial cost, the investment would pay off in healthy employees in the future",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
638,192070-292778,"Fairness in pay needs to be simpler administratively to achieve. Though the systems seem to be getting better, there still seems to be large bureaucratic obstacles to ensuring that pay is fair within work units (e.g. that colleagues make the same salary when they do the same job at the same level of performance, or that new staff members aren't hired in at a salary that is higher than their colleagues). It seems like there needs to be easier paths through the administrative red tape in order to make common-sense salary adjustments, which would save a lot of Executive time and energy, and would prevent having to resort to work-arounds like meaningless changes in job title (which can be confusing to colleagues and affect notions of fairness).",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
639,192295-865424,Improve the heating (temperature control) and upgrade the facilities (kitchen and washrooms).,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
640,192348-223236,Opportunities for job shadowing in areas that line up with career path.,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
641,192611-233074,"""Level 9 assistants job description be revised for upgrades, it seems that upper levels managements get reclassified in no time. Too often assistants are forgotten and not appreciated for what they do, managements get 'too technical' on why they are not be moved up…”",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
642,192670-237344,More training for supervisors  on being effective team leaders.,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
643,193214-704332,"Encouraging/requiring directors to lead and inspire, rather than stifle innovation and contribute to negativity within the branch. ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
